dmdcode,bnf
325345003,06030200
325349009,06030100
325355004,06030200
325356003,06030200
325365005,06030200
325366006,06030200
3253711000001104,04070100
325373001,06030200
325374007,06030200
325410005,06030200
325411009,06030200
3254111000001103,01060100
325412002,06030200
325413007,06030200
325426006,06030200
325427002,06030200
3254311000001101,04070401
325442004,06030200
325443009,06030200
325444003,06030200
325445002,06030200
325450008,06030200
325472005,08020200
325474006,08020200
325476008,08020200
325480003,06040101
325481004,06040101
325482006,06040101
3255001000027102,03010101
325505008,06040101
325533008,06040101
325538004,06040101
325540009,06040101
325541008,06040101
325542001,06040101
325545004,06040101
325546003,06040101
325550005,06040101
325556004,06040101
325557008,06040101
325560001,06040101
3255611000001107,01060100
325568008,06040101
325577001,06040101
325589004,06040102
3255911000001101,06010102
325601006,06040102
325603009,06040102
325609008,06040102
325611004,06040102
3256111000001105,06010102
325618005,06040102
325626002,06040102
325631000,06040102
3256311000001107,01060100
325648008,06040101
325655005,06040101
325662001,06040101
3256711000001106,01060100
325687008,06040200
3256911000001108,01050100
325718002,06040200
325728006,06040200
3257311000001105,01090200
325740006,06040300
32575001000027100,09060400
32576511000001104,09010101
325766009,06050100
3257811000001101,09050101
3258411000001104,06010102
32585001000027105,04030100
3258511000001100,01060400
3258711000001105,01060100
325911000001102,08030401
325914009,06050200
325917002,06050200
325918007,06050200
325951003,06060200
325965001,06060200
325970008,06060200
3259711000001101,01020200
325972000,06060200
325974004,06060200
325977006,06060200
325979009,06060200
3259811000001109,06010102
325983009,06060200
325984003,06060200
325989008,04090100
325991000,04090100
325992007,04090400
325993002,04090100
326008008,06070500
326020000,06070200
326021001,06070200
3260211000001107,09020102
326024009,06070200
326037007,06010203
326038002,06010203
326047005,06010203
326048000,06010203
326049008,06010203
326056002,06010203
326057006,06010203
326061000,06010203
3260611000001109,06010102
326062007,06010203
326064008,06070100
326071003,06070100
326075007,06040101
3260811000001108,06010102
32611811000001105,08020200
3261211000001101,01030500
3261411000001102,06010102
326174009,07020100
326186007,07020100
326190009,07020100
3262011000001103,06010102
326203005,07020200
326211000,07020200
326215009,07020200
326216005,07020200
326217001,07020200
326218006,07020200
3262311000001100,01060100
326233003,07020200
326234009,07020200
3262411000001107,09020102
326251002,07020200
3262511000001106,06010102
326252009,07020200
326258008,07020200
32626211000001106,09040300
326272004,07020200
326273009,07020200
326283008,07020200
326286000,07020200
326297000,07020200
326298005,07020200
3263011000001107,06010151
326311000001108,06010600
3263311000001105,01090200
32635111000001108,04010201
32635511000001104,04010201
326358005,07030100
3263611000001100,06010102
326364003,07030100
3263711000001109,06010102
3264111000001105,06010102
3264211000001104,06010102
3264411000001100,06010102
326447002,07030201
3264711000001106,06010102
326481008,07030300
326498008,07040151
326499000,07040151
3265001000027106,03010101
3265011000001108,06010102
326506003,07040151
326511000001102,09040300
326517002,07040150
326522002,07040150
326524001,07040150
32653111000001106,04110000
326539000,07040200
32655111000001107,04080200
32655211000001101,04080200
326553000,07040200
32655311000001109,04080200
326554006,07040200
326559001,07040200
326561005,07040200
326563008,07040200
326565001,07040200
32656511000001105,07040150
326578001,07040200
326579009,07040200
3265811000001102,09020102
326583009,07040200
3265911000001107,09020102
326596005,01010100
326603003,07040300
3266111000001103,06010102
326634004,07040400
3266611000001106,09020102
326672009,07040500
3266811000001105,06010102
326713001,07040500
326714007,07040500
326715008,07040500
3267211000001106,09020102
326723005,08010100
326729009,08010100
326731000,08010100
326734008,08010100
326766003,08010100
326775001,08010100
3267911000001102,06010102
3268311000001102,09020100
32685001000027102,02120300
326860000,08010300
3268611000001107,09020100
32686111000001105,09060400
326873001,08010300
326874007,08010300
326875008,08010300
326908005,08010300
3269111000001106,09020100
32696411000001101,04090102
32696511000001102,04090102
3269711000001107,06010102
326991007,08010500
3269911000001109,06010102
327002004,08010500
3270211000001103,06010102
327042009,08010504
3270511000001100,06010102
327053003,08015050
3270611000001101,06010102
327070006,08020100
327071005,08020100
327072003,08020100
327082002,08020200
327083007,08020200
327085000,08020200
327090002,08020200
327096008,08020200
327097004,08020200
3271011000001104,06010102
327103006,08020200
327104000,08020100
327106003,08020100
327109005,08020100
3271311000001101,06010101
3271611000001106,06010102
3272011000001107,06010102
3272211000001102,06010102
3272411000001103,06010151
327253009,08030100
327254003,08030100
327278008,08030200
327281003,08030200
3272811000001101,06010102
327282005,08030200
327283000,08030200
327287004,08030200
327288009,08030200
327300003,08030401
327310007,08030402
327311006,08030402
3273111000001102,06010102
327312004,08030401
327313009,08030401
327335001,08030401
327337009,06070200
327338004,08030402
327355000,08030402
3273611000001105,06010102
327366007,08030402
327368008,08030402
327373002,08030401
327377001,08030401
327384009,08030401
3273911000001104,06010151
327409001,09010101
327410006,09010101
327412003,09010101
327413008,09010101
327417009,09010101
327419007,09010101
327438003,09010101
327449009,09010101
327470003,09010101
3274811000001107,06010151
32748811000001102,09060400
3275001000027104,02090000
3275011000001102,06010102
32752711000001109,09040300
327531006,09010200
327537005,09010200
327545000,09010200
327546004,09010200
327550006,09010200
327552003,09010200
327554002,09010200
3275711000001100,06010102
327587003,08015100
327601007,09010300
3276011000001106,06010102
32762811000001106,09040253
32763111000001105,09040250
32763311000001107,09040250
32763511000001101,09040250
327679008,09010600
32767911000001104,09040300
3276911000001105,06010102
327700001,09020101
327701002,09020101
327703004,09020101
327711000001105,02060100
327712002,09020101
3277211000001104,06010102
327737007,09020102
3277711000001106,06010102
3277811000001103,06010102
32781411000001102,08020200
3278311000001108,06010102
32784511000001101,09040100
3278511000001102,06010101
3278611000001103,06010102
327911000001107,09010101
3279211000001105,06010101
3279611000001107,01060100
3280011000001100,06010102
3280111000001104,06010101
3280611000001107,06010102
3280711000001103,06010101
328111000001105,09040300
3281211000001104,06010102
3281611000001102,06010101
3281811000001103,06010102
3282211000001106,06010101
3282311000001103,06010102
3282611000001108,06010102
3282711000001104,06010101
328302009,09020201
3283211000001100,06010102
32833611000001107,04030400
3284011000001107,06010102
3284111000001108,06010102
3284211000001102,06010102
3284311000001105,06010101
32847111000001106,09060400
3284911000001106,06010102
3285011000001106,06010101
32852111000001106,09040251
32853511000001109,09040251
32853711000001104,09040251
32853911000001102,09040251
32854111000001103,09040251
3285611000001104,06010101
3286311000001104,02060100
3287411000001108,03010300
32874111000001100,09040253
32876111000001107,09060400
3287911000001100,06010102
32879411000001109,04080100
328811000001103,04010100
32882011000001101,10010301
32885001000027109,09040300
3288511000001106,06010101
32886511000001105,01090100
32888211000001108,10010301
3289311000001106,09060700
3290211000001109,02020800
32903211000001109,04010201
3290411000001108,06010101
32911000001106,04020200
3291311000001106,03010300
329141008,09050101
329142001,09050101
329145004,09050101
329153007,09050101
329159006,09050101
329160001,09050101
329161002,09050101
329162009,09050101
329163004,09050101
329165006,09050101
329166007,09050101
3291711000001105,06010101
329188007,09050202
329193005,09050202
329197006,09050202
329217000,09050300
3292211000001105,03010300
329232007,09050400
329235009,09050400
329238006,09060100
329247003,09060100
329249000,09060200
329251001,06010500
3292511000001108,02090000
329252008,09060200
329253003,09060200
32926011000001100,03020000
329265004,09060200
329266003,09060200
3292811000001106,03010101
329295007,09060200
329296008,09060200
3293111000001105,03010000
329315005,09060300
329316006,09060300
329317002,09060300
329318007,09060300
329331002,09060400
329332009,09060400
329343001,09060400
329344007,09060400
329347000,09060400
329348005,09060400
329363008,09060400
329365001,09060400
329367009,09060400
329369007,09060400
329371007,09060400
329389008,09060500
329396005,09060500
329401009,09060600
329402002,09060600
3294211000001101,03020000
3294611000001104,03020000
329468000,09080155
329484004,09010300
3295001000027108,04070110
329511000001107,04030100
329525004,04070100
329526003,04070100
329532008,04070100
329533003,10010100
329546008,10010100
329547004,10010100
329559000,10010100
329562002,10010100
329563007,10010100
329574003,10010100
329583008,10010100
329587009,10010100
329591004,10010100
329598005,10010100
329600004,10010100
329602007,10010100
329607001,10010100
32960711000001105,03020000
32960811000001102,04030300
329611000001106,02040000
329612000,10010100
329613005,10010100
329616002,10010100
329620003,10010100
